bloqueo,entropia,msi,bfr,rutas,pathconsec,entropiauso,porcuso,shf
0,20.190476,191.904762,0.307231,247,14.979952,33.451642,0.336039,1.039779
0,20.285714,193.0,0.309942,248,14.850747,33.986456,0.337256,1.046122
0,20.380952,193.0,0.308691,249,14.761248,34.052923,0.338339,1.046937
0,20.47619,193.0,0.307081,250,14.683546,34.824197,0.339692,1.045111
0,20.47619,193.0,0.305993,251,14.638565,34.824197,0.340774,1.043248
0,20.571429,193.0,0.304574,252,14.374129,34.859003,0.342668,1.042436
0,20.47619,193.0,0.304176,253,14.540822,34.710649,0.342938,1.041038
0,20.47619,193.0,0.303744,254,14.515606,34.710649,0.343479,1.038953
0,20.666667,197.714286,0.316801,255,14.320529,35.464963,0.347267,1.062429
0,20.666667,197.714286,0.316233,256,14.299991,35.574054,0.347808,1.060773
0,20.666667,198.857143,0.317694,257,14.208622,35.68498,0.351055,1.061228
0,20.666667,198.857143,0.316634,258,14.184668,35.894953,0.351867,1.058485
0,20.666667,199.238095,0.31709,259,14.123373,35.894953,0.352949,1.058666
0,20.666667,199.238095,0.315113,260,14.078153,36.107711,0.354573,1.053606
0,20.666667,199.238095,0.321013,258,14.123032,35.585416,0.348891,1.064948
0,20.666667,199.952381,0.321828,259,14.011876,35.794574,0.35092,1.06524
0,20.571429,199.952381,0.320678,260,14.01043,35.746825,0.352002,1.061144
0,20.571429,200.52381,0.321598,261,13.947532,35.853115,0.353626,1.061212
0,20.571429,200.52381,0.32061,262,13.915129,36.173321,0.354573,1.05967
0,20.571429,200.619048,0.331523,258,14.172589,35.49136,0.346997,1.086283
0,20.666667,202.142857,0.334577,259,13.980519,35.935606,0.350244,1.090806
0,20.666667,202.142857,0.333811,260,13.942631,36.039924,0.350649,1.089176
0,20.761905,202.142857,0.333497,261,13.910326,36.115435,0.35092,1.088632
0,20.571429,202.142857,0.332238,262,13.934683,35.930092,0.352002,1.084285
0,20.47619,202.142857,0.331498,263,13.935498,35.752325,0.352679,1.081593
0,20.666667,202.47619,0.336889,259,13.961588,35.73829,0.349702,1.094321
0,20.666667,202.761905,0.33724,260,13.918361,35.73829,0.350514,1.094418
0,20.666667,203.333333,0.338003,261,13.872132,35.948671,0.352137,1.094667
0,20.666667,203.333333,0.337556,262,13.842173,36.053671,0.352679,1.093155
0,20.666667,203.333333,0.336155,263,13.796756,36.269729,0.353761,1.08981
0,20.571429,203.333333,0.333939,264,13.779815,36.123128,0.355384,1.084803
0,20.666667,204.47619,0.337128,265,13.693207,36.401445,0.357008,1.090408
0,20.52381,204.47619,0.340217,263,13.86483,35.873417,0.354573,1.095206
0,20.428571,204.47619,0.338865,264,13.891293,35.778462,0.356196,1.089792
0,20.428571,204.47619,0.338228,265,13.870158,35.882183,0.357008,1.087285
0,20.428571,204.47619,0.33671,266,13.826155,36.095516,0.35809,1.08412
0,20.428571,204.47619,0.33363,267,13.299884,36.918768,0.360931,1.079646
0,20.52381,204.47619,0.336756,265,13.312775,36.702944,0.358496,1.086729
0,20.52381,204.47619,0.335007,266,13.285777,36.699116,0.36039,1.082921
0,20.52381,204.47619,0.334668,267,13.275383,36.699116,0.36066,1.08178
0,20.52381,204.47619,0.333278,268,13.234341,36.906765,0.361742,1.078492
0,20.428571,204.47619,0.331451,269,13.227512,36.788918,0.363095,1.073303
0,20.428571,204.47619,0.335176,267,13.243064,36.400339,0.360254,1.078919
0,20.428571,204.47619,0.333794,268,13.168535,36.923324,0.361472,1.074373
0,20.52381,204.761905,0.33445,269,13.118574,36.94943,0.362013,1.075931
0,20.52381,204.761905,0.334015,270,13.106426,36.94943,0.362419,1.074453
0,20.619048,204.904762,0.332831,271,12.938153,37.197336,0.364042,1.072179
0,20.904762,204.52381,0.337462,269,12.998798,36.870456,0.358766,1.087505
0,21.0,205.190476,0.335558,270,12.762712,37.509182,0.362554,1.081623
0,21.095238,206.952381,0.341145,271,12.621808,38.12821,0.365395,1.088268
0,20.809524,205.666667,0.340098,269,12.932312,36.400847,0.361201,1.08853
0,20.904762,206.761905,0.344153,270,12.870797,37.296711,0.362554,1.094158
0,20.809524,206.761905,0.342218,271,12.889172,37.202474,0.364177,1.088156
0,20.619048,206.761905,0.340638,272,12.920061,36.878972,0.365395,1.083268
0,20.714286,206.761905,0.340154,273,12.828517,37.225603,0.365801,1.083653
0,20.571429,206.761905,0.347705,270,13.024029,36.068656,0.358766,1.08612
0,20.666667,208.428571,0.350983,271,12.75373,36.373269,0.362554,1.090295
0,20.666667,208.428571,0.350868,272,12.748071,36.373269,0.362689,1.089941
0,20.952381,208.428571,0.359237,270,12.849178,36.498548,0.35579,1.112656
0,20.761905,208.428571,0.358891,271,13.025144,36.366233,0.356196,1.11107
0,20.666667,208.428571,0.357828,272,13.003174,36.426716,0.357413,1.107058
0,20.761905,210.47619,0.36358,273,12.862093,36.623337,0.36066,1.115408
0,20.666667,210.47619,0.363294,274,12.8905,36.590413,0.360931,1.114009
0,20.666667,210.47619,0.363011,275,12.878908,36.590413,0.361201,1.113127
0,20.666667,210.47619,0.360226,276,12.787516,36.646052,0.363907,1.10547
0,20.666667,210.666667,0.360513,277,12.763248,36.75118,0.364448,1.105533
0,20.761905,210.666667,0.36308,276,12.819091,36.859285,0.362284,1.113959
0,20.761905,210.952381,0.363466,277,12.776915,36.859285,0.363095,1.114043
0,20.761905,210.952381,0.366186,276,12.853943,36.754285,0.361201,1.120013
0,20.666667,211.190476,0.364085,277,12.869899,36.703176,0.363907,1.113133
0,20.571429,211.190476,0.362914,278,12.859548,36.757089,0.364989,1.109321
0,20.571429,211.190476,0.361525,279,12.810804,36.97225,0.366207,1.104433
0,20.571429,211.190476,0.359674,280,12.755883,37.07725,0.36783,1.100468
0,20.666667,212.904762,0.364835,281,12.57509,38.003307,0.370265,1.107247
0,20.380952,212.904762,0.362035,280,12.593557,38.208105,0.37243,1.098019
0,20.380952,212.904762,0.361425,281,12.574857,38.319627,0.372835,1.096732
0,20.47619,215.571429,0.368862,282,12.325203,38.778886,0.377165,1.106072
0,20.47619,215.952381,0.369417,283,12.29664,38.778886,0.378247,1.10626
0,20.47619,216.238095,0.368865,284,12.173657,39.206223,0.37987,1.103886
0,20.666667,214.190476,0.361322,283,12.157159,39.800467,0.378788,1.093304
0,20.666667,214.190476,0.359507,284,12.115291,40.124059,0.380141,1.088631
0,20.666667,214.190476,0.359109,285,12.203153,40.240945,0.380547,1.091143
0,20.857143,215.904762,0.363693,286,12.020792,40.800551,0.383793,1.098143
0,20.952381,215.904762,0.361544,287,11.667173,41.927235,0.385823,1.095568
0,21.142857,215.761905,0.364468,282,11.537155,41.833709,0.382035,1.105468
0,21.142857,215.761905,0.363158,283,11.4919,41.833709,0.383658,1.099635
0,21.238095,217.809524,0.368085,284,11.408489,42.275888,0.386905,1.107437
0,21.333333,219.761905,0.374774,285,11.262163,42.861019,0.390152,1.114385
0,21.428571,220.47619,0.376549,285,11.006127,43.446653,0.391098,1.118712
0,21.428571,220.47619,0.376204,286,11.001842,43.446653,0.391369,1.117769
0,21.428571,220.47619,0.374442,287,10.97094,43.90009,0.392722,1.112745
0,21.52381,221.952381,0.379792,288,10.866241,44.113255,0.393804,1.12173
0,21.714286,224.619048,0.38947,289,10.646417,44.88571,0.397051,1.133799
0,21.714286,224.619048,0.388954,290,10.6337,44.88571,0.397457,1.132563
0,21.619048,224.619048,0.388603,291,10.662499,44.521829,0.397727,1.131402
0,21.619048,225.333333,0.389764,292,10.570208,44.858014,0.399756,1.13137
0,21.666667,225.333333,0.389374,293,10.551493,44.897411,0.400298,1.132769
0,22.047619,225.333333,0.389122,292,10.467558,45.797468,0.400568,1.138481
0,22.047619,226.190476,0.390903,293,10.398133,45.912062,0.403003,1.138234
0,22.047619,226.190476,0.390112,294,10.365353,45.912062,0.404221,1.136056
0,22.142857,226.190476,0.389423,295,10.334438,46.123897,0.404762,1.135452
0,22.142857,226.190476,0.388257,296,10.290811,46.123897,0.405574,1.132922
0,22.333333,226.190476,0.393429,293,10.252123,46.118442,0.40138,1.147595
0,22.428571,226.190476,0.392732,294,10.217671,46.390096,0.401921,1.145769
0,22.428571,226.761905,0.393626,295,10.175599,46.390096,0.403544,1.145997
0,23.142857,228.761905,0.407345,291,10.062022,47.058866,0.400298,1.1687
0,23.142857,229.142857,0.406186,292,9.981005,47.660163,0.402462,1.165691
0,23.142857,229.142857,0.404677,293,9.949318,47.660163,0.40368,1.161578
0,23.142857,229.142857,0.403469,294,9.918446,47.660163,0.405574,1.160139
0,23.142857,229.142857,0.40242,295,9.881772,47.785597,0.406656,1.157634
0,23.428571,229.142857,0.405179,291,10.029183,46.839199,0.403409,1.172096
0,23.52381,229.142857,0.402997,292,9.959193,47.03677,0.405032,1.168809
0,23.52381,229.142857,0.40279,293,9.959193,47.03677,0.405438,1.167747
0,23.619048,231.285714,0.409242,294,9.811042,47.073962,0.408685,1.175661
0,23.619048,231.285714,0.408671,295,9.654474,47.707299,0.409091,1.176326
0,23.857143,230.428571,0.411083,289,9.642454,47.978522,0.402597,1.185717
0,23.857143,230.428571,0.409164,290,9.623396,47.978522,0.403544,1.182415
0,23.761905,230.428571,0.407749,291,9.678289,47.957267,0.404762,1.177738
0,23.761905,230.904762,0.408604,292,9.613912,48.074898,0.406115,1.177607
0,23.857143,232.47619,0.413923,293,9.554707,48.226313,0.407738,1.185645
0,24.142857,232.47619,0.418412,291,9.721793,47.78412,0.403815,1.196143
0,24.238095,233.619048,0.422447,292,9.659113,48.204782,0.405979,1.199385
0,24.333333,233.619048,0.420051,293,9.594971,48.328592,0.408415,1.195042
0,24.238095,233.619048,0.41974,294,9.605683,48.29932,0.40882,1.193109
0,24.238095,233.619048,0.417749,295,9.540118,48.902828,0.410985,1.187123
0,24.238095,233.619048,0.423389,293,9.731532,47.729592,0.406791,1.196626
0,24.428571,233.619048,0.426349,290,9.858614,46.68314,0.403544,1.206306
0,24.428571,233.619048,0.425575,291,9.824865,46.80395,0.404627,1.205225
0,24.52381,233.619048,0.422187,292,9.752225,47.366504,0.406791,1.200675
0,24.619048,234.666667,0.424748,293,9.668328,47.471422,0.40882,1.204011
0,24.619048,234.666667,0.423052,294,9.640283,47.83552,0.410444,1.199947
0,24.52381,234.666667,0.427923,292,9.958666,46.981683,0.404762,1.213971
0,24.619048,234.666667,0.426147,293,9.923302,46.981683,0.407197,1.208999
0,24.619048,235.142857,0.42707,294,9.87957,46.981683,0.40855,1.208833
0,25.190476,235.285714,0.429259,291,9.671929,48.67898,0.407468,1.215945
0,25.190476,235.285714,0.428728,292,9.667642,48.67898,0.407873,1.214727
0,25.095238,235.285714,0.427599,293,9.659989,48.611476,0.408685,1.211506
0,25.190476,235.285714,0.427408,294,9.651479,48.634339,0.408956,1.216763
0,25.190476,235.285714,0.426385,295,9.62967,48.634339,0.409767,1.214066
0,25.095238,235.285714,0.425863,293,9.628762,48.708182,0.409497,1.213085
0,25.0,235.285714,0.42544,294,9.651698,48.458067,0.409903,1.211627
0,25.0,235.857143,0.426669,295,9.61294,48.458067,0.411526,1.211449
0,25.190476,235.857143,0.424302,296,9.522787,48.788126,0.414367,1.215627
0,25.285714,237.047619,0.426945,297,9.447624,49.064094,0.417614,1.215811
0,25.47619,237.047619,0.423232,296,9.258534,49.968371,0.419913,1.213255
0,25.571429,237.047619,0.41986,297,8.942116,51.191494,0.42316,1.206678
0,25.666667,238.571429,0.424269,298,8.789866,51.792497,0.426407,1.209242
0,25.666667,238.571429,0.423837,299,8.780464,51.792497,0.426677,1.208419
0,25.952381,238.047619,0.428747,296,8.731774,52.542197,0.420996,1.216556
0,26.047619,238.047619,0.427824,297,8.671824,52.95838,0.421807,1.216145
0,26.047619,238.047619,0.426707,298,8.633228,53.216988,0.42316,1.212798
0,26.047619,238.047619,0.425762,299,8.5911,53.216988,0.424513,1.211432
0,26.142857,238.047619,0.424338,300,8.512818,53.221306,0.426677,1.209433
0,26.142857,238.047619,0.422919,301,8.475347,53.350592,0.427895,1.205976
0,25.952381,238.047619,0.420381,302,8.495827,52.940864,0.429518,1.199366
0,25.857143,238.809524,0.428955,300,8.611387,52.334412,0.426272,1.213946
0,25.857143,238.809524,0.428426,301,8.590057,52.334412,0.427083,1.21064
0,25.857143,239.285714,0.429432,302,8.573149,52.334412,0.428436,1.210509
0,25.857143,239.285714,0.428596,303,8.553102,52.461287,0.428977,1.208228
0,25.952381,239.285714,0.4367,298,8.911285,51.004123,0.421266,1.230543
0,25.952381,239.285714,0.435548,299,8.900535,51.004123,0.422213,1.227659
0,25.952381,239.952381,0.436789,300,8.831891,51.249567,0.424107,1.227376
0,26.047619,241.333333,0.441533,301,8.750285,51.918564,0.426272,1.232337
0,26.809524,241.333333,0.446796,297,8.707146,52.72145,0.422078,1.256267
0,26.809524,241.333333,0.446567,298,8.700948,52.72145,0.422348,1.255243
0,26.904762,242.904762,0.453837,299,8.640639,53.194411,0.424242,1.261055
0,27.0,244.285714,0.45904,300,8.561021,54.126997,0.426136,1.266818
0,26.904762,244.285714,0.458003,301,8.560544,53.741028,0.426948,1.264531
0,26.619048,244.285714,0.46326,298,8.680143,53.315662,0.422348,1.272977
0,26.428571,244.285714,0.462375,299,8.699176,52.973719,0.42316,1.269425
0,26.238095,244.666667,0.459957,300,8.619842,53.050504,0.426407,1.261007
0,26.333333,246.857143,0.467008,301,8.44143,54.05591,0.429654,1.267883
0,26.428571,246.857143,0.474135,296,8.552494,53.954762,0.423431,1.279117
0,26.238095,246.857143,0.472992,297,8.559966,53.70534,0.424513,1.274271
0,26.809524,246.761905,0.478346,294,8.486768,54.600892,0.419237,1.294632
0,26.714286,246.761905,0.477399,295,8.47199,54.527907,0.420455,1.291293
0,26.714286,246.761905,0.476755,296,8.402823,55.053347,0.421266,1.289481
0,26.714286,246.761905,0.476039,297,8.375825,55.053347,0.422213,1.28758
0,26.809524,246.761905,0.473208,298,8.310674,55.187205,0.42546,1.287513
0,26.809524,246.761905,0.472211,299,8.286268,55.187205,0.426407,1.284211
0,26.809524,246.761905,0.471016,300,8.265688,55.320205,0.427489,1.280762
0,26.809524,246.761905,0.470706,301,8.255867,55.320205,0.427895,1.279701
0,27.0,246.761905,0.474437,298,8.291802,55.811545,0.424919,1.288457
0,26.904762,246.761905,0.470631,299,8.228291,55.626436,0.428707,1.277101
0,26.857143,246.761905,0.476387,295,8.324828,55.471667,0.422754,1.285951
0,26.952381,246.761905,0.474451,296,8.271013,56.089329,0.424378,1.282989
0,27.0,246.761905,0.473814,297,8.239539,56.143994,0.42546,1.286699
0,27.47619,245.190476,0.466402,294,8.082131,57.19037,0.424107,1.286576
0,27.47619,245.190476,0.465423,295,8.037255,57.456314,0.425325,1.283286
0,27.666667,246.857143,0.470545,296,7.953035,57.820056,0.428166,1.289812
0,27.761905,248.380952,0.475306,297,7.881845,58.272711,0.431412,1.292517
0,27.761905,248.380952,0.475038,298,7.87748,58.272711,0.431683,1.291376
0,28.238095,248.380952,0.481809,295,7.840938,58.342491,0.426001,1.314423
0,28.142857,248.380952,0.481417,296,7.852513,58.059343,0.426407,1.312755
0,27.952381,248.380952,0.477959,297,7.826602,58.471986,0.429654,1.300894
0,27.952381,248.380952,0.477397,298,7.770936,58.754916,0.430736,1.299411
0,27.952381,248.380952,0.474792,299,7.69065,59.036273,0.4329,1.292734
0,27.952381,248.380952,0.473748,300,7.661793,59.321065,0.433983,1.290949
0,28.238095,248.380952,0.475976,299,7.594805,60.399374,0.430465,1.301964
0,28.238095,248.380952,0.475758,300,7.587579,60.399374,0.430736,1.301254
0,28.333333,248.380952,0.473894,301,7.463146,61.280821,0.432359,1.297783
0,28.333333,248.380952,0.473496,302,7.445774,61.280821,0.4329,1.295502
0,28.333333,248.380952,0.472081,303,7.433016,61.280821,0.433712,1.292806
0,28.380952,248.380952,0.471949,304,7.429305,61.571237,0.433847,1.293599
0,28.380952,248.380952,0.471601,305,7.422628,61.571237,0.434118,1.292655
0,28.666667,248.380952,0.484412,301,7.792135,59.582038,0.423837,1.321439
0,28.666667,248.380952,0.484215,302,7.78656,59.582038,0.424107,1.320495
0,28.190476,248.380952,0.487063,297,7.983821,58.242301,0.421266,1.324639
0,28.285714,248.380952,0.486728,298,7.965731,58.311265,0.421672,1.327351
0,28.285714,248.380952,0.486638,299,7.961022,58.311265,0.421807,1.326982
0,28.285714,248.380952,0.485038,300,7.915323,58.892327,0.423431,1.321589
0,28.190476,248.380952,0.483536,301,7.940867,58.561584,0.424784,1.3162
0,28.285714,248.380952,0.488639,297,8.105435,58.381715,0.419372,1.330321
0,28.285714,248.380952,0.488267,298,8.039563,58.312307,0.419778,1.331076
0,28.380952,249.47619,0.491433,299,7.988533,58.699779,0.422484,1.332175
0,28.285714,249.47619,0.490613,300,7.98574,58.56415,0.423295,1.328611
0,28.0,249.47619,0.48699,301,7.97306,58.61778,0.426542,1.316325
0,28.0,249.47619,0.486621,302,7.964679,58.61778,0.426948,1.314965
0,27.714286,249.47619,0.490908,299,8.091917,58.066524,0.422754,1.324027
0,27.714286,249.47619,0.490741,300,8.089146,58.066524,0.423025,1.323393
0,27.714286,249.47619,0.490453,301,8.081215,58.066524,0.423295,1.322561
0,27.714286,249.47619,0.489843,302,8.055494,58.209024,0.423837,1.320953
0,27.809524,249.47619,0.497495,299,8.177657,57.101219,0.416531,1.336708
0,27.619048,249.47619,0.496151,300,8.191002,57.158717,0.417884,1.330953
0,27.904762,249.47619,0.500521,296,8.308731,56.200563,0.414637,1.341263
0,27.904762,249.47619,0.498861,297,8.269161,56.344534,0.416261,1.335366
0,27.809524,249.47619,0.497449,298,8.250345,56.261761,0.417614,1.330845
0,27.809524,249.47619,0.496929,299,8.202993,56.261761,0.418561,1.32778
0,27.809524,249.47619,0.496665,300,8.191784,56.261761,0.418966,1.326493
0,27.904762,249.47619,0.495139,301,8.14955,56.599231,0.42059,1.323545
0,27.904762,250.333333,0.497419,302,8.095269,56.886341,0.423025,1.322739
0,27.904762,250.333333,0.495452,303,8.02377,57.313309,0.42546,1.31734
0,28.0,250.333333,0.497091,302,8.042695,56.69775,0.424107,1.324234
0,28.0,250.333333,0.495837,303,8.012878,56.840433,0.425731,1.318401
0,28.0,250.333333,0.4951,304,8.002722,56.840433,0.426677,1.317489
0,28.0,250.333333,0.494768,305,7.998483,56.98157,0.427083,1.31586
0,28.190476,250.333333,0.497615,303,8.043419,56.665039,0.424378,1.330385
0,28.095238,250.333333,0.497319,304,8.048091,56.779538,0.424648,1.329137
0,28.095238,250.333333,0.496946,305,8.018156,56.779538,0.425189,1.327848
0,28.095238,250.333333,0.494468,306,7.947571,57.770733,0.427624,1.322892
0,28.571429,250.761905,0.504793,302,8.00218,57.685185,0.419237,1.352741
0,28.571429,250.761905,0.503743,303,7.9635,57.8309,0.42059,1.349074
0,28.571429,250.761905,0.501186,304,7.90289,58.12613,0.422754,1.342927
0,28.571429,250.761905,0.500836,305,7.883881,58.12613,0.423295,1.340645
0,28.571429,250.761905,0.498999,306,7.838504,58.12613,0.424919,1.335836
0,28.571429,250.761905,0.495901,307,7.800309,58.269594,0.42776,1.331466
0,28.47619,250.761905,0.494517,308,7.793081,58.256856,0.428842,1.32737
0,28.285714,250.761905,0.491121,309,7.765311,58.31837,0.431683,1.316648
0,28.285714,251.52381,0.493162,310,7.708252,58.747232,0.433847,1.315836
0,28.0,251.52381,0.495746,308,7.824288,57.885971,0.431142,1.320005
0,28.0,251.52381,0.495456,309,7.799742,57.745748,0.431412,1.319369
0,27.904762,251.52381,0.494448,310,7.785613,57.696873,0.43263,1.314647
0,28.0,252.333333,0.497176,311,7.768193,57.83792,0.433712,1.318245
0,27.904762,252.333333,0.491718,312,7.637115,58.084947,0.439123,1.302783
0,28.095238,252.333333,0.496254,308,7.648456,58.108597,0.43493,1.315943
0,28.095238,252.333333,0.495356,309,7.618467,58.392377,0.435877,1.313059
0,28.095238,252.333333,0.494025,310,7.595798,58.530104,0.437094,1.309548
0,28.0,252.333333,0.492746,311,7.600753,58.517017,0.438718,1.304063
0,27.809524,252.333333,0.491254,312,7.610768,58.287591,0.44007,1.298308
0,27.809524,252.333333,0.490869,313,7.607084,58.287591,0.440341,1.297167
0,27.809524,253.095238,0.499122,309,7.803108,56.790603,0.436012,1.315534
0,27.809524,253.095238,0.498832,310,7.795884,56.790603,0.436282,1.31478
0,27.809524,253.095238,0.497747,311,7.759297,57.345688,0.437635,1.310328
0,27.714286,253.095238,0.497282,312,7.775278,57.20444,0.438041,1.308625
0,27.52381,253.095238,0.505073,309,8.015278,55.601962,0.43033,1.332221
0,27.52381,253.095238,0.504854,310,8.007891,55.601962,0.430601,1.33108
0,27.428571,253.095238,0.50332,311,7.986036,55.840696,0.432224,1.324975
0,27.428571,253.952381,0.50576,312,7.930381,56.259847,0.434659,1.32395
0,27.333333,253.952381,0.50523,313,7.943744,55.882386,0.435065,1.322351
0,27.142857,253.952381,0.509233,313,8.151076,54.297577,0.431548,1.330072
0,27.142857,253.952381,0.50809,314,8.107715,54.570197,0.4329,1.327387
0,27.142857,253.952381,0.507675,315,8.10171,54.570197,0.433442,1.325875
0,27.142857,253.952381,0.506489,316,8.070003,54.705662,0.434659,1.322152
0,26.952381,253.095238,0.507714,314,8.314911,53.276727,0.428436,1.324587
0,26.761905,253.095238,0.506783,315,8.326052,53.17968,0.429248,1.320719
0,26.761905,253.095238,0.506063,316,8.309099,53.17968,0.429789,1.318857
